"","GOR","Region_Name","sex","age_group","pop_raw",".groups","region","ethnicity","N","ethnicity_per","pop"
"250",4,"East_Midlands","Male","(-Inf,1]",52264.2548566393,"drop","E12000004","White",43859.6189422291,0.793316396647146,41462.0903363172
"251",4,"East_Midlands","Male","(1,11]",296509.27901898,"drop","E12000004","Asian",29308.1240813975,0.103046109425089,30554.1276113441
"252",4,"East_Midlands","Male","(1,11]",296509.27901898,"drop","E12000004","Black",8339.64207178931,0.0293218244575789,8694.19302943783
"253",4,"East_Midlands","Male","(1,11]",296509.27901898,"drop","E12000004","Mixed",15215.5434756735,0.0534971993977478,15862.4160229608
"254",4,"East_Midlands","Male","(1,11]",296509.27901898,"drop","E12000004","Other",1841.12333590229,0.00647331082022039,1919.39672416931
"255",4,"East_Midlands","Male","(1,11]",296509.27901898,"drop","E12000004","White",229713.137430784,0.807661555899364,239479.145631068
"256",4,"East_Midlands","Male","(11,16]",142489.609668662,"drop","E12000004","Asian",12671.9783381545,0.0898261608041832,12799.2945910225
"257",4,"East_Midlands","Male","(11,16]",142489.609668662,"drop","E12000004","Black",4059.55475405126,0.0287764237280019,4100.34138466301
"258",4,"East_Midlands","Male","(11,16]",142489.609668662,"drop","E12000004","Mixed",7265.47584856523,0.0515018085161261,7338.47259269297
"259",4,"East_Midlands","Male","(11,16]",142489.609668662,"drop","E12000004","Other",1318.91972498051,0.00934925014409095,1332.1710037262
"260",4,"East_Midlands","Male","(11,16]",142489.609668662,"drop","E12000004","White",115756.318268845,0.820546356807598,116919.330096557
"261",4,"East_Midlands","Male","(16,25]",257335.316768948,"drop","E12000004","Asian",28958.7328626415,0.109430728721316,28160.3912397566
"262",4,"East_Midlands","Male","(16,25]",257335.316768948,"drop","E12000004","Black",8026.8233872503,0.0303321673897294,7805.53790352477
"263",4,"East_Midlands","Male","(16,25]",257335.316768948,"drop","E12000004","Mixed",10525.1992385618,0.0397731567909422,10235.0379016982
"264",4,"East_Midlands","Male","(16,25]",257335.316768948,"drop","E12000004","Other",2422.94498118632,0.00915594740282735,2356.14862522641
"265",4,"East_Midlands","Male","(16,25]",257335.316768948,"drop","E12000004","White",214697.02255506,0.811307999695185,208778.201098742
"266",4,"East_Midlands","Male","(25,50]",739934.418631132,"drop","E12000004","Asian",80043.0531004965,0.108789025557479,80496.7443793208
"267",4,"East_Midlands","Male","(25,50]",739934.418631132,"drop","E12000004","Black",19822.7388116667,0.0269417064400841,19935.0958916743
"268",4,"East_Midlands","Male","(25,50]",739934.418631132,"drop","E12000004","Mixed",15945.0704085221,0.0216714456157814,16035.4485126094
"269",4,"East_Midlands","Male","(25,50]",739934.418631132,"drop","E12000004","Other",10956.2805278982,0.0148910247197584,11018.3817188363
"270",4,"East_Midlands","Male","(25,50]",739934.418631132,"drop","E12000004","White",608996.898517935,0.827706797666897,612448.748128691
"271",4,"East_Midlands","Male","(50,70]",595539.159588425,"drop","E12000004","Asian",31124.9157638462,0.0527903131905699,31438.6987519217
"272",4,"East_Midlands","Male","(50,70]",595539.159588425,"drop","E12000004","Black",10092.6415204559,0.0171179164251392,10194.3895617323
"273",4,"East_Midlands","Male","(50,70]",595539.159588425,"drop","E12000004","Mixed",4208.7269986891,0.00713833309879935,4251.1568945212
"274",4,"East_Midlands","Male","(50,70]",595539.159588425,"drop","E12000004","Other",2704.77339584649,0.0045875091119801,2732.04132115287
"275",4,"East_Midlands","Male","(50,70]",595539.159588425,"drop","E12000004","White",541464.151796186,0.918365928173511,546922.873059097
"276",4,"East_Midlands","Male","(70, Inf]",287807.237630324,"drop","E12000004","Asian",8040.50202553317,0.0268908383908513,7739.37791483439
"277",4,"East_Midlands","Male","(70, Inf]",287807.237630324,"drop","E12000004","Black",1980.53537160224,0.00662374767595295,1906.3625213763
"278",4,"East_Midlands","Male","(70, Inf]",287807.237630324,"drop","E12000004","Mixed",849.62258365388,0.00284149715001645,817.803445480674
"279",4,"East_Midlands","Male","(70, Inf]",287807.237630324,"drop","E12000004","Other",425.695677917775,0.00142370633602467,409.75298776805
"280",4,"East_Midlands","Male","(70, Inf]",287807.237630324,"drop","E12000004","White",287708.900654487,0.962220210447155,276933.940760865
"281",5,"West_Midlands","Female","(-Inf,1]",65808.8586064174,"drop","E12000005","Asian",15824.6089323012,0.215334701464082,14170.9309217049
"282",5,"West_Midlands","Female","(-Inf,1]",65808.8586064174,"drop","E12000005","Black",3171.40183059089,0.0431551180401665,2839.98906124857
"283",5,"West_Midlands","Female","(-Inf,1]",65808.8586064174,"drop","E12000005","Mixed",4471.47004098325,0.0608459059241153,4004.19961973948
"284",5,"West_Midlands","Female","(-Inf,1]",65808.8586064174,"drop","E12000005","Other",534.441980435256,0.00727246434962378,478.592578104602
"285",5,"West_Midlands","Female","(-Inf,1]",65808.8586064174,"drop","E12000005","White",49486.5062738399,0.673391810222012,44315.1464256198
"286",5,"West_Midlands","Female","(1,11]",364645.166307102,"drop","E12000005","Asian",69833.0909654775,0.192382023476456,70151.1749450692
"287",5,"West_Midlands","Female","(1,11]",364645.166307102,"drop","E12000005","Black",15125.8302289915,0.0416698986967839,15194.7271402889
"288",5,"West_Midlands","Female","(1,11]",364645.166307102,"drop","E12000005","Mixed",22655.3662814648,0.0624128926211088,22758.5596095315
"289",5,"West_Midlands","Female","(1,11]",364645.166307102,"drop","E12000005","Other",3598.75604360071,0.009914153306035,3615.14808107324
"290",5,"West_Midlands","Female","(1,11]",364645.166307102,"drop","E12000005","White",251778.725168373,0.693621031899616,252925.556531139
"291",5,"West_Midlands","Female","(11,16]",176428.387467481,"drop","E12000005","Asian",29708.2039239668,0.17058649243306,30096.2997836985
"292",5,"West_Midlands","Female","(11,16]",176428.387467481,"drop","E12000005","Black",8200.6246345435,0.0470885347275525,8307.75425018857
"293",5,"West_Midlands","Female","(11,16]",176428.387467481,"drop","E12000005","Mixed",11079.8124700531,0.0636210237050934,11224.55462132
"294",5,"West_Midlands","Female","(11,16]",176428.387467481,"drop","E12000005","Other",2614.22015758417,0.01501102686219,2648.37126352723
"295",5,"West_Midlands","Female","(11,16]",176428.387467481,"drop","E12000005","White",122550.458342505,0.703692922272104,124151.407548747
"296",5,"West_Midlands","Female","(16,25]",307495.393296203,"drop","E12000005","Asian",59168.4817680618,0.183231358570664,56342.7986678841
"297",5,"West_Midlands","Female","(16,25]",307495.393296203,"drop","E12000005","Black",15458.0322080337,0.0478700172400906,14719.8097783377
"298",5,"West_Midlands","Female","(16,25]",307495.393296203,"drop","E12000005","Mixed",15713.8670687597,0.0486622797369435,14963.4268464013
"299",5,"West_Midlands","Female","(16,25]",307495.393296203,"drop","E12000005","Other",4518.79406708141,0.0139936795954653,4302.99201086864
"300",5,"West_Midlands","Female","(16,25]",307495.393296203,"drop","E12000005","White",228057.612874674,0.706242664856836,217166.365992711
"301",5,"West_Midlands","Female","(25,50]",948513.872792871,"drop","E12000005","Asian",160257.308013757,0.171148453771051,162336.682708892
"302",5,"West_Midlands","Female","(25,50]",948513.872792871,"drop","E12000005","Black",37729.7032170288,0.0402938277627927,38219.2546209354
"303",5,"West_Midlands","Female","(25,50]",948513.872792871,"drop","E12000005","Mixed",23316.725172846,0.0249013384150604,23619.2649377949
"304",5,"West_Midlands","Female","(25,50]",948513.872792871,"drop","E12000005","Other",12458.0764125632,0.0133047318802383,12619.7227621956
"305",5,"West_Midlands","Female","(25,50]",948513.872792871,"drop","E12000005","White",702602.521670498,0.750351648170857,711718.947763054
"306",5,"West_Midlands","Female","(50,70]",709438.974367512,"drop","E12000005","Asian",52406.5257997519,0.0744256011635733,52800.4221561709
"307",5,"West_Midlands","Female","(50,70]",709438.974367512,"drop","E12000005","Black",22414.9633135657,0.0318328126929465,22583.437988117
"308",5,"West_Midlands","Female","(50,70]",709438.974367512,"drop","E12000005","Mixed",6322.77204962476,0.00897934185928787,6370.29507914845
"309",5,"West_Midlands","Female","(50,70]",709438.974367512,"drop","E12000005","Other",3604.101520021,0.00511839734057283,3631.19055970139
"310",5,"West_Midlands","Female","(50,70]",709438.974367512,"drop","E12000005","White",619398.126971481,0.87964384694362,624053.628584374
"311",5,"West_Midlands","Female","(70, Inf]",400637.465075319,"drop","E12000005","Asian",16781.3182423246,0.0389797585259039,15616.7516450662
"312",5,"West_Midlands","Female","(70, Inf]",400637.465075319,"drop","E12000005","Black",6388.08680132037,0.0148382908519044,5944.77523295729
"313",5,"West_Midlands","Female","(70, Inf]",400637.465075319,"drop","E12000005","Mixed",1121.99655202674,0.00260618111362632,1044.13379489042
"314",5,"West_Midlands","Female","(70, Inf]",400637.465075319,"drop","E12000005","Other",1188.79938833102,0.0027613511896826,1106.30074081715
"315",5,"West_Midlands","Female","(70, Inf]",400637.465075319,"drop","E12000005","White",405033.452177101,0.940814418318883,376925.503661588
"316",5,"West_Midlands","Male","(-Inf,1]",68957.9938749284,"drop","E12000005","Asian",16601.4977843353,0.215317630624158,14847.8718537448
"317",5,"West_Midlands","Male","(-Inf,1]",68957.9938749284,"drop","E12000005","Black",3366.11661575853,0.0436577629033942,3010.55174688533
"318",5,"West_Midlands","Male","(-Inf,1]",68957.9938749284,"drop","E12000005","Mixed",4757.83798906648,0.0617080709227356,4255.26477672365
"319",5,"West_Midlands","Male","(-Inf,1]",68957.9938749284,"drop","E12000005","Other",562.258601981786,0.00729236551722473,502.866896670522
"320",5,"West_Midlands","Male","(-Inf,1]",68957.9938749284,"drop","E12000005","White",51814.6504653316,0.672024170032488,46341.4386009041
"321",5,"West_Midlands","Male","(1,11]",383811.288960715,"drop","E12000005","Asian",73456.6892526399,0.19270573770242,73962.6375776915
"322",5,"West_Midlands","Male","(1,11]",383811.288960715,"drop","E12000005","Black",16434.7324693898,0.0431147561464848,16547.9301298093
"323",5,"West_Midlands","Male","(1,11]",383811.288960715,"drop","E12000005","Mixed",24529.5465559843,0.0643506318167878,24698.4989430378
"324",5,"West_Midlands","Male","(1,11]",383811.288960715,"drop","E12000005","Other",3824.77447901477,0.0100338852053211,3851.11841393814
"325",5,"West_Midlands","Male","(1,11]",383811.288960715,"drop","E12000005","White",262940.049261645,0.689794989128986,264751.103896239
"326",5,"West_Midlands","Male","(11,16]",184202.49224472,"drop","E12000005","Asian",31776.6646830281,0.172837898335972,31837.1716278257
"327",5,"West_Midlands","Male","(11,16]",184202.49224472,"drop","E12000005","Black",9070.86452049728,0.0493377506875491,9088.1366383952
"328",5,"West_Midlands","Male","(11,16]",184202.49224472,"drop","E12000005","Mixed",11983.8847479731,0.0651820911477359,12006.7036391355
"329",5,"West_Midlands","Male","(11,16]",184202.49224472,"drop","E12000005","Other",2978.66087565976,0.0162013694873266,2984.33263734312
"330",5,"West_Midlands","Male","(11,16]",184202.49224472,"drop","E12000005","White",128042.338266056,0.696440890341416,128286.147702021
"331",5,"West_Midlands","Male","(16,25]",325109.123502951,"drop","E12000005","Asian",63631.6051604778,0.18678120275548,60724.2731146611
"332",5,"West_Midlands","Male","(16,25]",325109.123502951,"drop","E12000005","Black",15532.4753402464,0.0455932931206803,14822.7955640775
"333",5,"West_Midlands","Male","(16,25]",325109.123502951,"drop","E12000005","Mixed",15976.8150728834,0.0468975869458114,15246.8333863562
"334",5,"West_Midlands","Male","(16,25]",325109.123502951,"drop","E12000005","Other",5674.30839562107,0.0166560963575677,5415.04888778954
"335",5,"West_Midlands","Male","(16,25]",325109.123502951,"drop","E12000005","White",239859.361895836,0.70407182082046,228900.172550067
"336",5,"West_Midlands","Male","(25,50]",942915.383953274,"drop","E12000005","Asian",167751.818087699,0.178234336386065,168059.897727123
"337",5,"West_Midlands","Male","(25,50]",942915.383953274,"drop","E12000005","Black",37100.434213593,0.0394187755880989,37168.5699186203
"338",5,"West_Midlands","Male","(25,50]",942915.383953274,"drop","E12000005","Mixed",22699.7317180064,0.0241181983302586,22741.420238837
"339",5,"West_Midlands","Male","(25,50]",942915.383953274,"drop","E12000005","Other",16718.1779741453,0.0177628677338574,16748.8812493814
"340",5,"West_Midlands","Male","(25,50]",942915.383953274,"drop","E12000005","White",696916.713044708,0.74046582196172,698196.614819312
"341",5,"West_Midlands","Male","(50,70]",685573.302971859,"drop","E12000005","Asian",50836.9786460253,0.0743863346280963,50997.2851269539
"342",5,"West_Midlands","Male","(50,70]",685573.302971859,"drop","E12000005","Black",20641.0997470154,0.0302027341861601,20706.1882347868
"343",5,"West_Midlands","Male","(50,70]",685573.302971859,"drop","E12000005","Mixed",5556.90133012023,0.00813104029481806,5574.42415151569
"344",5,"West_Midlands","Male","(50,70]",685573.302971859,"drop","E12000005","Other",4445.2681194815,0.00650446211899756,4459.28557897649
"345",5,"West_Midlands","Male","(50,70]",685573.302971859,"drop","E12000005","White",601938.002299552,0.880775428771928,603836.119879626
"346",5,"West_Midlands","Male","(70, Inf]",335249.739242656,"drop","E12000005","Asian",13373.2150694982,0.0375707979548407,12595.6002174989
"347",5,"West_Midlands","Male","(70, Inf]",335249.739242656,"drop","E12000005","Black",4895.3621492358,0.0137530624661983,4610.71060558095
"348",5,"West_Midlands","Male","(70, Inf]",335249.739242656,"drop","E12000005","Mixed",1056.50612203417,0.00296815521493648,995.073261839185
"349",5,"West_Midlands","Male","(70, Inf]",335249.739242656,"drop","E12000005","Other",1176.21349446577,0.00330446189062814,1107.81998717038
"350",5,"West_Midlands","Male","(70, Inf]",335249.739242656,"drop","E12000005","White",335445.763048149,0.942403522473396,315940.535170567
"351",6,"East_England","Female","(-Inf,1]",66464.7538809525,"drop","E12000006","Asian",7012.31636603295,0.0981214686660468,6521.6192653264
"352",6,"East_England","Female","(-Inf,1]",66464.7538809525,"drop","E12000006","Black",2532.28959610052,0.0354336514907842,2355.08892543842
"353",6,"East_England","Female","(-Inf,1]",66464.7538809525,"drop","E12000006","Mixed",3854.71091712636,0.0539379395806492,3584.97187907353
"354",6,"East_England","Female","(-Inf,1]",66464.7538809525,"drop","E12000006","Other",355.369003255727,0.00497258347993896,330.501537146634
"355",6,"East_England","Female","(-Inf,1]",66464.7538809525,"drop","E12000006","White",57710.9827562116,0.807534356782581,53672.5722739675
"356",6,"East_England","Female","(1,11]",380597.207399995,"drop","E12000006","Asian",30280.526625203,0.0829937862257577,31587.2032690755
"357",6,"East_England","Female","(1,11]",380597.207399995,"drop","E12000006","Black",12143.1937774741,0.033282433986033,12667.2014305588
"358",6,"East_England","Female","(1,11]",380597.207399995,"drop","E12000006","Mixed",20809.8311369187,0.0570362166467098,21707.8247763989
"359",6,"East_England","Female","(1,11]",380597.207399995,"drop","E12000006","Other",1897.47874405485,0.00520066731999749,1979.35945860746
"360",6,"East_England","Female","(1,11]",380597.207399995,"drop","E12000006","White",299721.9063306,0.821486895821502,312655.618465354
"361",6,"East_England","Female","(11,16]",179671.362445533,"drop","E12000006","Asian",12041.5197107984,0.0687019981887258,12343.7816172989
"362",6,"East_England","Female","(11,16]",179671.362445533,"drop","E12000006","Black",5838.46501547544,0.0333109293969287,5985.02006907313
"363",6,"East_England","Female","(11,16]",179671.362445533,"drop","E12000006","Mixed",9907.45792790232,0.0565262668637437,10156.1513813686
"364",6,"East_England","Female","(11,16]",179671.362445533,"drop","E12000006","Other",1105.08981793089,0.0063050080465992,1132.82938596253
"365",6,"East_England","Female","(11,16]",179671.362445533,"drop","E12000006","White",146379.221308913,0.835155797504003,150053.57999183
"366",6,"East_England","Female","(16,25]",270453.022450104,"drop","E12000006","Asian",24673.8251658579,0.082507489008123,22314.3997770156
"367",6,"East_England","Female","(16,25]",270453.022450104,"drop","E12000006","Black",10093.6351483349,0.0337523868089015,9128.43502737245
"368",6,"East_England","Female","(16,25]",270453.022450104,"drop","E12000006","Mixed",11833.1890172022,0.0395693292874116,10701.6447021039
"369",6,"East_England","Female","(16,25]",270453.022450104,"drop","E12000006","Other",2451.38271328117,0.00819724671432871,2216.97014965939
"370",6,"East_England","Female","(16,25]",270453.022450104,"drop","E12000006","White",249997.490156014,0.835973548181235,226091.572793953
"371",6,"East_England","Female","(25,50]",1003339.01428178,"drop","E12000006","Asian",86335.1955275224,0.0855143827744679,85799.9165198491
"372",6,"East_England","Female","(25,50]",1003339.01428178,"drop","E12000006","Black",31820.029125018,0.0315175072444709,31622.7446512862
"373",6,"East_England","Female","(25,50]",1003339.01428178,"drop","E12000006","Mixed",20348.0649383846,0.0201546102169427,20221.9067483007
"374",6,"East_England","Female","(25,50]",1003339.01428178,"drop","E12000006","Other",8697.61847898194,0.00861492779732968,8643.69316428144
"375",6,"East_England","Female","(25,50]",1003339.01428178,"drop","E12000006","White",862397.626427142,0.854198571966789,857050.753198059
"376",6,"East_England","Female","(50,70]",781426.254509933,"drop","E12000006","Asian",28530.0756936497,0.0366253865767568,28620.0386526535
"377",6,"East_England","Female","(50,70]",781426.254509933,"drop","E12000006","Black",14690.0588489453,0.0188583125385008,14736.3805333384
"378",6,"East_England","Female","(50,70]",781426.254509933,"drop","E12000006","Mixed",6269.52239124478,0.00804847781326018,6289.2918721222
"379",6,"East_England","Female","(50,70]",781426.254509933,"drop","E12000006","Other",2511.65778866921,0.00322433205037054,2519.57771741738
"380",6,"East_England","Female","(50,70]",781426.254509933,"drop","E12000006","White",726968.639187968,0.933243491021112,729260.965734402
"381",6,"East_England","Female","(70, Inf]",452994.428538137,"drop","E12000006","Asian",8223.35170768378,0.0169607522702144,7683.12628222266
"382",6,"East_England","Female","(70, Inf]",452994.428538137,"drop","E12000006","Black",3064.80584205806,0.00632119535819948,2863.4662789655
"383",6,"East_England","Female","(70, Inf]",452994.428538137,"drop","E12000006","Mixed",1579.91566945306,0.00325859323910286,1476.12458218563
"384",6,"East_England","Female","(70, Inf]",452994.428538137,"drop","E12000006","Other",810.224625467158,0.00167109709571772,756.997673906386
"385",6,"East_England","Female","(70, Inf]",452994.428538137,"drop","E12000006","White",471167.632139542,0.971788362036766,440214.713720856
"386",6,"East_England","Male","(-Inf,1]",69778.0347907664,"drop","E12000006","Asian",7445.0981863226,0.0989272236637076,6902.94725456012
"387",6,"East_England","Male","(-Inf,1]",69778.0347907664,"drop","E12000006","Black",2700.43917674647,0.0358822602123653,2503.79360146976
"388",6,"East_England","Male","(-Inf,1]",69778.0347907664,"drop","E12000006","Mixed",4093.37246982852,0.0543909514323822,3795.29370135165
"389",6,"East_England","Male","(-Inf,1]",69778.0347907664,"drop","E12000006","Other",378.34912647237,0.00502733848779341,350.797799906208
"390",6,"East_England","Male","(-Inf,1]",69778.0347907664,"drop","E12000006","White",60641.0765179442,0.805772226203751,56225.2024334787
"391",6,"East_England","Male","(1,11]",399530.476771241,"drop","E12000006","Asian",32507.7300291777,0.0847008702697388,33840.5790818078
"392",6,"East_England","Male","(1,11]",399530.476771241,"drop","E12000006","Black",12962.707662882,0.033775124227771,13494.1914857292
"393",6,"East_England","Male","(1,11]",399530.476771241,"drop","E12000006","Mixed",22197.7929253599,0.0578377012839059,23107.9243693115
"394",6,"East_England","Male","(1,11]",399530.476771241,"drop","E12000006","Other",2157.86704064633,0.00562245398571601,2246.34172153748
"395",6,"East_England","Male","(1,11]",399530.476771241,"drop","E12000006","White",313968.424472031,0.818063850232868,326841.440112855
"396",6,"East_England","Male","(11,16]",190073.82567925,"drop","E12000006","Asian",13058.7722529802,0.070126240985626,13329.1629046429
"397",6,"East_England","Male","(11,16]",190073.82567925,"drop","E12000006","Black",6186.50374774661,0.0332218254724482,6314.59946359659
"398",6,"East_England","Male","(11,16]",190073.82567925,"drop","E12000006","Mixed",10748.2319209248,0.0577185272286342,10970.7812829184
"399",6,"East_England","Male","(11,16]",190073.82567925,"drop","E12000006","Other",1269.35447044802,0.00681649513188385,1295.63730744115
"400",6,"East_England","Male","(11,16]",190073.82567925,"drop","E12000006","White",154955.193351925,0.832116911181408,158163.644720651
"401",6,"East_England","Male","(16,25]",286729.106682624,"drop","E12000006","Asian",26634.6457377145,0.0827222011762235,23718.8628460789
"402",6,"East_England","Male","(16,25]",286729.106682624,"drop","E12000006","Black",11244.743480985,0.034924058745483,10013.7441658238
"403",6,"East_England","Male","(16,25]",286729.106682624,"drop","E12000006","Mixed",12629.4121396786,0.0392245792207625,11246.8285599711
"404",6,"East_England","Male","(16,25]",286729.106682624,"drop","E12000006","Other",2860.87479521625,0.00888533914362374,2547.68535522339
"405",6,"East_England","Male","(16,25]",286729.106682624,"drop","E12000006","White",268607.31864342,0.834243821713907,239201.985755527
"406",6,"East_England","Male","(25,50]",971314.682295733,"drop","E12000006","Asian",88520.9616192188,0.087825768369188,85306.4583008964
"407",6,"East_England","Male","(25,50]",971314.682295733,"drop","E12000006","Black",31997.4251618469,0.0317461355962571,30835.4876107957
"408",6,"East_England","Male","(25,50]",971314.682295733,"drop","E12000006","Mixed",21335.6593858847,0.0211681012604564,20560.8875506041
"409",6,"East_England","Male","(25,50]",971314.682295733,"drop","E12000006","Other",12012.1679640046,0.0119178312336521,11575.964458369
"410",6,"East_England","Male","(25,50]",971314.682295733,"drop","E12000006","White",854049.381290978,0.847342163540446,823035.884375067
"411",6,"East_England","Male","(50,70]",748032.646772436,"drop","E12000006","Asian",25726.2745828012,0.0345673947453119,25857.5397833633
"412",6,"East_England","Male","(50,70]",748032.646772436,"drop","E12000006","Black",15690.0958433086,0.0210821716475814,15770.1526572511
"413",6,"East_England","Male","(50,70]",748032.646772436,"drop","E12000006","Mixed",5972.10907978264,0.00802449073450067,6002.58104312943
"414",6,"East_England","Male","(50,70]",748032.646772436,"drop","E12000006","Other",3476.37275303057,0.00467106688335634,3494.11052400812
"415",6,"East_England","Male","(50,70]",748032.646772436,"drop","E12000006","White",693370.424143855,0.93165487598925,696908.262764684
"416",6,"East_England","Male","(70, Inf]",381964.252795452,"drop","E12000006","Asian",7071.07321105195,0.017608400921906,6725.77970105857
"417",6,"East_England","Male","(70, Inf]",381964.252795452,"drop","E12000006","Black",2361.2789302853,0.00588006160478252,2245.97333726198
"418",6,"East_England","Male","(70, Inf]",381964.252795452,"drop","E12000006","Mixed",1270.84201634817,0.0031646533792475,1208.78446336087
"419",6,"East_England","Male","(70, Inf]",381964.252795452,"drop","E12000006","Other",769.92368286639,0.00191726552427604,732.326893390579
"420",6,"East_England","Male","(70, Inf]",381964.252795452,"drop","E12000006","White",390100.724237015,0.971429618569788,371051.38840038
"421",7,"London","Female","(-Inf,1]",112915.490879836,"drop","E12000007","Asian",33541.4064162515,0.245338436397589,27702.5099775251
"422",7,"London","Female","(-Inf,1]",112915.490879836,"drop","E12000007","Black",16773.0646086687,0.122686490650335,13853.2053161069
"423",7,"London","Female","(-Inf,1]",112915.490879836,"drop","E12000007","Mixed",13575.796929468,0.0993000934484696,11212.5187961475
"424",7,"London","Female","(-Inf,1]",112915.490879836,"drop","E12000007","Other",2508.73654510196,0.018350139933625,2072.01505831894
"425",7,"London","Female","(-Inf,1]",112915.490879836,"drop","E12000007","White",70315.8409554438,0.514324839569982,58075.2417317372
"426",7,"London","Female","(1,11]",582598.853334397,"drop","E12000007","Asian",141103.358540216,0.241160672140589,140499.93105846
"427",7,"London","Female","(1,11]",582598.853334397,"drop","E12000007","Black",92017.4700904599,0.157267659432551,91623.9580519889
"428",7,"London","Female","(1,11]",582598.853334397,"drop","E12000007","Mixed",65174.7044212728,0.111390513219561,64895.9852740463
"429",7,"London","Female","(1,11]",582598.853334397,"drop","E12000007","Other",16370.0376793967,0.0279781383701431,16300.0313328765
"430",7,"London","Female","(1,11]",582598.853334397,"drop","E12000007","White",270435.462898039,0.462203016837155,269278.947617026
"431",7,"London","Female","(11,16]",257003.130378128,"drop","E12000007","Asian",57345.856707816,0.222426625507259,57164.3390348091
"432",7,"London","Female","(11,16]",257003.130378128,"drop","E12000007","Black",56117.8634774124,0.217663624201409,55940.2327892105
"433",7,"London","Female","(11,16]",257003.130378128,"drop","E12000007","Mixed",28304.6112477291,0.109784726003912,28215.0182507105
"434",7,"London","Female","(11,16]",257003.130378128,"drop","E12000007","Other",12281.0333424022,0.0476342836416346,12242.1600092198
"435",7,"London","Female","(11,16]",257003.130378128,"drop","E12000007","White",103769.844489875,0.402490740645786,103441.380294178
"436",7,"London","Female","(16,25]",465131.355358718,"drop","E12000007","Asian",126992.767333393,0.228440955638232,106255.051315452
"437",7,"London","Female","(16,25]",465131.355358718,"drop","E12000007","Black",81738.6936382302,0.147035659427102,68390.895555391
"438",7,"London","Female","(16,25]",465131.355358718,"drop","E12000007","Mixed",42035.474230737,0.0756155181559764,35171.1484460411
"439",7,"London","Female","(16,25]",465131.355358718,"drop","E12000007","Other",23362.5998165802,0.0420258156457215,19547.5245913501
"440",7,"London","Female","(16,25]",465131.355358718,"drop","E12000007","White",281781.146489955,0.506882051132968,235766.735450485
"441",7,"London","Female","(25,50]",1763614.0539481,"drop","E12000007","Asian",451988.348236186,0.230194657763117,405974.533574807
"442",7,"London","Female","(25,50]",1763614.0539481,"drop","E12000007","Black",239779.788704194,0.122118250646656,215369.463083999
"443",7,"London","Female","(25,50]",1763614.0539481,"drop","E12000007","Mixed",92045.6933064051,0.0468782590345996,82675.1564580395
"444",7,"London","Female","(25,50]",1763614.0539481,"drop","E12000007","Other",77786.4998862096,0.0396161467209769,69867.5931203849
"445",7,"London","Female","(25,50]",1763614.0539481,"drop","E12000007","White",1101904.61228538,0.561192685834651,989727.307710873
"446",7,"London","Female","(50,70]",895647.381159933,"drop","E12000007","Asian",160706.21922253,0.180883115950788,162007.489097372
"447",7,"London","Female","(50,70]",895647.381159933,"drop","E12000007","Black",140936.606525696,0.158631399974619,142077.797957001
"448",7,"London","Female","(50,70]",895647.381159933,"drop","E12000007","Mixed",23820.1885730394,0.0268108474735536,24013.0653263667
"449",7,"London","Female","(50,70]",895647.381159933,"drop","E12000007","Other",28392.8965404227,0.0319576654963705,28622.7994098094
"450",7,"London","Female","(50,70]",895647.381159933,"drop","E12000007","White",534597.488328167,0.601716971104669,538926.229369384
"451",7,"London","Female","(70, Inf]",390296.186502382,"drop","E12000007","Asian",53157.3492127587,0.132788209340616,51826.7317181223
"452",7,"London","Female","(70, Inf]",390296.186502382,"drop","E12000007","Black",34723.2538534873,0.0867394399827885,33854.0726446346
"453",7,"London","Female","(70, Inf]",390296.186502382,"drop","E12000007","Mixed",5341.30227081194,0.0133426887268082,5207.60052776156
"454",7,"London","Female","(70, Inf]",390296.186502382,"drop","E12000007","Other",7419.03715714972,0.0185329154617241,7233.32622948195
"455",7,"London","Female","(70, Inf]",390296.186502382,"drop","E12000007","White",299675.843737954,0.748596746488064,292174.455382382
"456",7,"London","Male","(-Inf,1]",118417.539066811,"drop","E12000007","Asian",35164.7109900797,0.244965931974773,29008.2628196605
"457",7,"London","Male","(-Inf,1]",118417.539066811,"drop","E12000007","Black",17599.8543435507,0.122604867223405,14518.5666542088
"458",7,"London","Male","(-Inf,1]",118417.539066811,"drop","E12000007","Mixed",14242.754483913,0.099218492852789,11749.2097535453
"459",7,"London","Male","(-Inf,1]",118417.539066811,"drop","E12000007","Other",2641.25154488642,0.0183996008514172,2178.83545263643
"460",7,"London","Male","(-Inf,1]",118417.539066811,"drop","E12000007","White",73900.8222475398,0.514811107097616,60962.6643867601
"461",7,"London","Male","(1,11]",608930.821766312,"drop","E12000007","Asian",145500.844647578,0.23852566024391,145245.626304676
"462",7,"London","Male","(1,11]",608930.821766312,"drop","E12000007","Black",95538.2320516805,0.156619845979996,95370.6515175123
"463",7,"London","Male","(1,11]",608930.821766312,"drop","E12000007","Mixed",67704.3361734302,0.110990568654489,67585.578179088
"464",7,"London","Male","(1,11]",608930.821766312,"drop","E12000007","Other",17440.1698022926,0.0285904045913522,17409.5785624435
"465",7,"London","Male","(1,11]",608930.821766312,"drop","E12000007","White",283817.221845558,0.465273520530253,283319.387202592
